row_id,index,series_id,step,event,score
23281,490,3d53bfea61d6,1713,onset,22.849592
23282,491,3d53bfea61d6,1716,onset,43.23993
23283,492,3d53bfea61d6,1719,onset,19.059916
23284,493,3d53bfea61d6,1722,onset,27.565754
23285,494,3d53bfea61d6,1725,onset,17.80621
23286,495,3d53bfea61d6,1728,onset,30.524351
23287,496,3d53bfea61d6,1731,onset,46.784367
23288,497,3d53bfea61d6,1734,onset,33.747257
23289,498,3d53bfea61d6,1737,onset,43.510494
23290,499,3d53bfea61d6,1740,onset,42.08007
23291,500,3d53bfea61d6,1743,onset,64.89665
23292,501,3d53bfea61d6,1746,onset,30.122232
23293,502,3d53bfea61d6,1749,onset,19.290165
23294,503,3d53bfea61d6,1755,onset,29.501478
23295,504,3d53bfea61d6,1758,onset,30.526731
23296,505,3d53bfea61d6,1761,onset,12.206823
23297,506,3d53bfea61d6,1764,onset,14.686488
23298,507,3d53bfea61d6,1770,onset,14.636758
23299,508,3d53bfea61d6,1773,onset,20.412846
23300,509,3d53bfea61d6,1776,onset,38.708355
23301,510,3d53bfea61d6,1779,onset,28.231583
23302,511,3d53bfea61d6,1782,onset,44.041134
23303,512,3d53bfea61d6,1785,onset,27.781256
23304,513,3d53bfea61d6,1788,onset,21.88758
23305,514,3d53bfea61d6,1194,onset,0.46419057
23306,515,3d53bfea61d6,1794,onset,26.475428
23307,516,3d53bfea61d6,1797,onset,19.611382
23308,517,3d53bfea61d6,1800,onset,36.40767
23309,518,3d53bfea61d6,1806,onset,3.8197663
23310,519,3d53bfea61d6,1809,onset,2.7545507
23311,520,3d53bfea61d6,1812,onset,3.9139915
23312,521,3d53bfea61d6,1815,onset,8.90294
23313,522,3d53bfea61d6,1818,onset,12.680988
23314,523,3d53bfea61d6,1821,onset,9.531199
23315,524,3d53bfea61d6,1827,onset,13.850909
23316,525,3d53bfea61d6,1830,onset,5.226682
23317,526,3d53bfea61d6,1836,onset,9.0020275
23318,527,3d53bfea61d6,1839,onset,12.813928
23319,528,3d53bfea61d6,1842,onset,11.633529
23320,529,3d53bfea61d6,1845,onset,19.183119
23321,530,3d53bfea61d6,1848,onset,11.509097
23322,531,3d53bfea61d6,1851,onset,11.454102
23323,532,3d53bfea61d6,1857,onset,8.746889
23324,533,3d53bfea61d6,1860,onset,2.5041013
23325,534,3d53bfea61d6,1863,onset,32.793606
23326,535,3d53bfea61d6,1866,onset,32.22093
23327,536,3d53bfea61d6,1869,onset,34.018333
23328,537,3d53bfea61d6,1872,onset,5.678019
23329,538,3d53bfea61d6,1875,onset,14.309861
23330,539,3d53bfea61d6,1878,onset,20.447948
23331,540,3d53bfea61d6,1881,onset,9.583902
23332,541,3d53bfea61d6,628,onset,7.1726418
23333,542,3d53bfea61d6,1887,onset,26.93547
23334,543,3d53bfea61d6,1890,onset,26.320868
23335,544,3d53bfea61d6,1893,onset,8.506647
23336,545,3d53bfea61d6,1896,onset,9.489859
23337,546,3d53bfea61d6,1899,onset,3.3874729
23338,547,3d53bfea61d6,1902,onset,34.799892
23339,548,3d53bfea61d6,1905,onset,3.6942227
23340,549,3d53bfea61d6,1908,onset,29.983328
23341,550,3d53bfea61d6,1911,onset,20.9075
23342,551,3d53bfea61d6,1917,onset,7.6697803
23343,552,3d53bfea61d6,1920,onset,12.998166
23344,553,3d53bfea61d6,1926,onset,31.42985
23345,554,3d53bfea61d6,1929,onset,26.728935
23346,555,3d53bfea61d6,1932,onset,7.2961574
23347,556,3d53bfea61d6,1935,onset,3.6467788
23348,557,3d53bfea61d6,646,onset,4.85107
23349,558,3d53bfea61d6,1944,onset,10.063114
23350,559,3d53bfea61d6,1947,onset,8.886467
23351,560,3d53bfea61d6,1950,onset,6.503729
23352,561,3d53bfea61d6,1953,onset,2.702906
23353,562,3d53bfea61d6,1956,onset,5.886056
23354,563,3d53bfea61d6,1959,onset,15.141623
23355,564,3d53bfea61d6,1962,onset,13.342634
23356,565,3d53bfea61d6,1965,onset,8.56008
23357,566,3d53bfea61d6,68880,onset,13.659509
23358,567,3d53bfea61d6,1971,onset,6.4395547
23359,568,3d53bfea61d6,1974,onset,8.213766
23360,569,3d53bfea61d6,1980,onset,17.789196
23361,570,3d53bfea61d6,1983,onset,5.6516147
23362,571,3d53bfea61d6,1986,onset,2.6068335
23363,572,3d53bfea61d6,1989,onset,26.59948
23364,573,3d53bfea61d6,1995,onset,18.140656
23365,574,3d53bfea61d6,1998,onset,6.5166335
23366,575,3d53bfea61d6,2001,onset,6.857721
23367,576,3d53bfea61d6,2004,onset,7.282829
23368,577,3d53bfea61d6,2007,onset,7.7867603
23369,578,3d53bfea61d6,2010,onset,17.685465
23370,579,3d53bfea61d6,2013,onset,17.702711
23371,580,3d53bfea61d6,2016,onset,25.409225
23372,581,3d53bfea61d6,2019,onset,20.884615
23373,582,3d53bfea61d6,2022,onset,20.853176
23374,583,3d53bfea61d6,2025,onset,20.65865
23375,584,3d53bfea61d6,2028,onset,19.050611
23376,585,3d53bfea61d6,2031,onset,18.903873
23377,586,3d53bfea61d6,2034,onset,24.980434
23378,587,3d53bfea61d6,2037,onset,42.836727
23379,588,3d53bfea61d6,2040,onset,12.125451
23380,589,3d53bfea61d6,2043,onset,13.7114935
23381,590,3d53bfea61d6,2046,onset,28.635098
23382,591,3d53bfea61d6,2049,onset,18.451122
23383,592,3d53bfea61d6,2052,onset,13.804242
23384,593,3d53bfea61d6,2055,onset,27.835258
23385,594,3d53bfea61d6,2058,onset,44.54092
23386,595,3d53bfea61d6,2061,onset,25.113993
23387,596,3d53bfea61d6,2064,onset,5.167573
23388,597,3d53bfea61d6,2067,onset,60.73631
23389,598,3d53bfea61d6,2070,onset,6.692875
23390,599,3d53bfea61d6,2073,onset,15.23585
23391,600,3d53bfea61d6,2076,onset,43.10426
23392,601,3d53bfea61d6,2079,onset,51.513752
23393,602,3d53bfea61d6,2082,onset,58.823433
23394,603,3d53bfea61d6,2085,onset,43.817493
23395,604,3d53bfea61d6,2088,onset,44.18145
23396,605,3d53bfea61d6,2091,onset,45.32439
23397,606,3d53bfea61d6,2094,onset,45.589993
23398,607,3d53bfea61d6,2097,onset,14.666296
23399,608,3d53bfea61d6,2100,onset,22.97585
23400,609,3d53bfea61d6,2103,onset,6.9333506
23401,610,3d53bfea61d6,2106,onset,9.404792
23402,611,3d53bfea61d6,2109,onset,12.29109
23403,612,3d53bfea61d6,2115,onset,5.1331897
23404,613,3d53bfea61d6,2124,onset,1.343668
23405,614,3d53bfea61d6,2139,onset,12.174165
23406,615,3d53bfea61d6,2142,onset,2.6478198
23407,616,3d53bfea61d6,2145,onset,4.242941
23408,617,3d53bfea61d6,716,onset,0.32172218
23409,618,3d53bfea61d6,3585,onset,2.8445594
23410,619,3d53bfea61d6,2154,onset,9.180567
23411,620,3d53bfea61d6,1438,onset,0.25118494
23412,621,3d53bfea61d6,114639,onset,8.964543
23413,622,3d53bfea61d6,1446,onset,1.1427546
23414,623,3d53bfea61d6,2172,onset,3.8506463
23415,624,3d53bfea61d6,2175,onset,11.412338
23416,625,3d53bfea61d6,2178,onset,12.6873455
23417,626,3d53bfea61d6,2181,onset,6.9063115
23418,627,3d53bfea61d6,2193,onset,6.6345882
23419,628,3d53bfea61d6,732,onset,4.565852
23420,629,3d53bfea61d6,2199,onset,2.137608
23421,630,3d53bfea61d6,2208,onset,15.727794
23422,631,3d53bfea61d6,2211,onset,21.32669
23423,632,3d53bfea61d6,2214,onset,1.7637488
23424,633,3d53bfea61d6,2220,onset,2.6391842
23425,634,3d53bfea61d6,2226,onset,5.917885
23426,635,3d53bfea61d6,2229,onset,29.251163
23427,636,3d53bfea61d6,2232,onset,2.504699
23428,637,3d53bfea61d6,1492,onset,0.7556029
23429,638,3d53bfea61d6,2241,onset,18.887611
23430,639,3d53bfea61d6,82390,onset,13.92628
23431,640,3d53bfea61d6,2250,onset,3.6185865
23432,641,3d53bfea61d6,2253,onset,5.4414315
23433,642,3d53bfea61d6,2256,onset,32.541595
23434,643,3d53bfea61d6,2259,onset,32.087345
23435,644,3d53bfea61d6,2262,onset,31.66113
23436,645,3d53bfea61d6,2265,onset,18.415514
23437,646,3d53bfea61d6,118092,onset,5.515362
23438,647,3d53bfea61d6,2274,onset,9.161443
23439,648,3d53bfea61d6,64515,onset,10.097685
23440,649,3d53bfea61d6,2283,onset,6.63028
23441,650,3d53bfea61d6,762,onset,6.979226
23442,651,3d53bfea61d6,25179,onset,21.062357
23443,652,3d53bfea61d6,764,onset,1.6417891
23444,653,3d53bfea61d6,766,onset,1.4528862
23445,654,3d53bfea61d6,2301,onset,18.90161
23446,655,3d53bfea61d6,2304,onset,17.511288
23447,656,3d53bfea61d6,1540,onset,1.769431
23448,657,3d53bfea61d6,1542,onset,0.35208353
23449,658,3d53bfea61d6,2316,onset,51.142937
23450,659,3d53bfea61d6,2319,onset,7.178761
23451,660,3d53bfea61d6,2322,onset,31.733843
23452,661,3d53bfea61d6,2325,onset,29.554111
23453,662,3d53bfea61d6,2328,onset,27.263853
23454,663,3d53bfea61d6,2331,onset,24.18109
23455,664,3d53bfea61d6,2334,onset,35.862705
23456,665,3d53bfea61d6,2337,onset,38.912277
23457,666,3d53bfea61d6,2340,onset,32.294666
23458,667,3d53bfea61d6,2343,onset,16.263758
23459,668,3d53bfea61d6,2346,onset,40.98884
23460,669,3d53bfea61d6,2349,onset,40.333813
23461,670,3d53bfea61d6,2352,onset,14.976538
23462,671,3d53bfea61d6,2355,onset,32.393276
23463,672,3d53bfea61d6,2358,onset,31.428665
23464,673,3d53bfea61d6,2361,onset,31.397043
23465,674,3d53bfea61d6,2364,onset,31.41636
23466,675,3d53bfea61d6,2367,onset,31.41913
23467,676,3d53bfea61d6,2370,onset,25.944532
23468,677,3d53bfea61d6,2373,onset,3.3054285
23469,678,3d53bfea61d6,2376,onset,4.3516154
23470,679,3d53bfea61d6,2379,onset,26.42241
23471,680,3d53bfea61d6,2382,onset,31.377634
23472,681,3d53bfea61d6,2385,onset,1.4600642
23473,682,3d53bfea61d6,2388,onset,0.53300464
23474,683,3d53bfea61d6,2391,onset,11.319234
23475,684,3d53bfea61d6,2394,onset,21.804728
23476,685,3d53bfea61d6,2397,onset,24.484644
23477,686,3d53bfea61d6,2400,onset,5.411099
23478,687,3d53bfea61d6,2403,onset,24.774492
23479,688,3d53bfea61d6,2406,onset,41.943733
23480,689,3d53bfea61d6,2409,onset,45.842644
23481,690,3d53bfea61d6,2412,onset,17.609772
23482,691,3d53bfea61d6,2415,onset,42.33813
23483,692,3d53bfea61d6,2418,onset,42.313095
23484,693,3d53bfea61d6,2421,onset,38.0054
23485,694,3d53bfea61d6,2424,onset,25.021458
23486,695,3d53bfea61d6,2427,onset,24.00547
23487,696,3d53bfea61d6,2430,onset,23.852728
23488,697,3d53bfea61d6,2433,onset,39.822723
23489,698,3d53bfea61d6,2439,onset,15.344154
23490,699,3d53bfea61d6,2442,onset,14.591044
23491,700,3d53bfea61d6,2448,onset,5.0941234
23492,701,3d53bfea61d6,2451,onset,4.1204805
23493,702,3d53bfea61d6,2454,onset,3.933906
23494,703,3d53bfea61d6,2457,onset,10.848794
23495,704,3d53bfea61d6,2460,onset,6.159988
23496,705,3d53bfea61d6,821,onset,0.30675298
23497,706,3d53bfea61d6,2466,onset,16.998169
23498,707,3d53bfea61d6,2469,onset,18.311562
23499,708,3d53bfea61d6,2481,onset,46.711716
23500,709,3d53bfea61d6,2484,onset,40.89683
23501,710,3d53bfea61d6,2487,onset,46.95836
23502,711,3d53bfea61d6,2490,onset,3.0641937
23503,712,3d53bfea61d6,2493,onset,5.623367
23504,713,3d53bfea61d6,2496,onset,21.266888
23505,714,3d53bfea61d6,2499,onset,5.4852796
23506,715,3d53bfea61d6,2505,onset,14.812626
23507,716,3d53bfea61d6,2508,onset,10.014528
23508,717,3d53bfea61d6,2517,onset,27.007357
23509,718,3d53bfea61d6,2520,onset,18.060253
23510,719,3d53bfea61d6,2523,onset,19.555662
23511,720,3d53bfea61d6,2526,onset,19.188385
23512,721,3d53bfea61d6,2529,onset,12.199199
23513,722,3d53bfea61d6,844,onset,1.3007429
23514,723,3d53bfea61d6,2535,onset,20.547674
23515,724,3d53bfea61d6,2538,onset,8.007438
23516,725,3d53bfea61d6,2541,onset,9.057014
23517,726,3d53bfea61d6,2544,onset,8.537953
23518,727,3d53bfea61d6,95937,onset,18.50472
23519,728,3d53bfea61d6,2553,onset,10.325202
23520,729,3d53bfea61d6,2556,onset,32.3632
23521,730,3d53bfea61d6,5118,onset,4.044219
23522,731,3d53bfea61d6,2562,onset,8.213208
23523,732,3d53bfea61d6,2565,onset,5.453161
23524,733,3d53bfea61d6,2568,onset,9.561113
23525,734,3d53bfea61d6,4285,onset,14.275911
23526,735,3d53bfea61d6,2574,onset,10.607476
23527,736,3d53bfea61d6,4295,onset,10.761154
23528,737,3d53bfea61d6,122120,onset,20.36559
23529,738,3d53bfea61d6,2583,onset,6.787114
23530,739,3d53bfea61d6,2586,onset,9.494288
23531,740,3d53bfea61d6,123409,onset,27.374514
23532,741,3d53bfea61d6,2592,onset,7.2254267
23533,742,3d53bfea61d6,1730,onset,0.7590884
23534,743,3d53bfea61d6,2598,onset,4.4699965
23535,744,3d53bfea61d6,870,onset,1.2277045
23536,745,3d53bfea61d6,2613,onset,17.995111
23537,746,3d53bfea61d6,2616,onset,27.71071
23538,747,3d53bfea61d6,2619,onset,6.350707
23539,748,3d53bfea61d6,2622,onset,19.488062
23540,749,3d53bfea61d6,2625,onset,6.8708234
23541,750,3d53bfea61d6,2628,onset,2.8430529
23542,751,3d53bfea61d6,2631,onset,11.243348
23543,752,3d53bfea61d6,2634,onset,7.3051305
23544,753,3d53bfea61d6,2637,onset,7.3995643
23545,754,3d53bfea61d6,2640,onset,25.902578
23546,755,3d53bfea61d6,2643,onset,28.646036
23547,756,3d53bfea61d6,2649,onset,23.553839
23548,757,3d53bfea61d6,6216,onset,17.464022
23549,758,3d53bfea61d6,100457,onset,17.221191
23550,759,3d53bfea61d6,2670,onset,12.886276
23551,760,3d53bfea61d6,2673,onset,9.850308
23552,761,3d53bfea61d6,2676,onset,8.4925
23553,762,3d53bfea61d6,2679,onset,8.707203
23554,763,3d53bfea61d6,2682,onset,8.368349
23555,764,3d53bfea61d6,2685,onset,14.2401495
23556,765,3d53bfea61d6,2688,onset,13.049227
23557,766,3d53bfea61d6,2691,onset,13.126493
23558,767,3d53bfea61d6,2694,onset,10.110833
23559,768,3d53bfea61d6,2697,onset,7.79985
23560,769,3d53bfea61d6,2700,onset,26.189184
23561,770,3d53bfea61d6,2703,onset,34.602818
23562,771,3d53bfea61d6,2706,onset,22.450674
23563,772,3d53bfea61d6,2709,onset,33.713932
23564,773,3d53bfea61d6,2712,onset,39.233032
23565,774,3d53bfea61d6,2715,onset,37.877926
23566,775,3d53bfea61d6,2718,onset,37.989967
23567,776,3d53bfea61d6,2721,onset,32.420807
23568,777,3d53bfea61d6,2724,onset,16.926365
23569,778,3d53bfea61d6,2727,onset,10.989092
23570,779,3d53bfea61d6,2730,onset,22.66909
23571,780,3d53bfea61d6,2733,onset,7.166559
23572,781,3d53bfea61d6,2736,onset,3.2476385
23573,782,3d53bfea61d6,22825,onset,7.3600354
23574,783,3d53bfea61d6,2742,onset,7.8739524
23575,784,3d53bfea61d6,2745,onset,27.75733
23576,785,3d53bfea61d6,2751,onset,4.716206
23577,786,3d53bfea61d6,103734,onset,13.966312
23578,787,3d53bfea61d6,2757,onset,14.436593
23579,788,3d53bfea61d6,2760,onset,4.7393813
23580,789,3d53bfea61d6,921,onset,2.1799257
23581,790,3d53bfea61d6,2766,onset,23.028175
23582,791,3d53bfea61d6,4615,onset,15.747136
23583,792,3d53bfea61d6,2772,onset,6.57706
23584,793,3d53bfea61d6,4625,onset,8.458847
23585,794,3d53bfea61d6,2784,onset,9.792294
23586,795,3d53bfea61d6,2787,onset,10.0491085
23587,796,3d53bfea61d6,2790,onset,3.6569514
23588,797,3d53bfea61d6,2793,onset,8.839608
23589,798,3d53bfea61d6,2796,onset,10.369915
23590,799,3d53bfea61d6,2802,onset,5.2358456
23591,800,3d53bfea61d6,2811,onset,6.9205294
23592,801,3d53bfea61d6,1876,onset,0.37665728
23593,802,3d53bfea61d6,2820,onset,15.312244
23594,803,3d53bfea61d6,2823,onset,6.25709
23595,804,3d53bfea61d6,2826,onset,2.2017155
23596,805,3d53bfea61d6,943,onset,0.2176092
23597,806,3d53bfea61d6,2832,onset,1.3320445
23598,807,3d53bfea61d6,2835,onset,2.6110077
23599,808,3d53bfea61d6,2844,onset,5.615673
23600,809,3d53bfea61d6,2850,onset,11.647497
23601,810,3d53bfea61d6,2853,onset,14.209854
23602,811,3d53bfea61d6,953,onset,6.147608
23603,812,3d53bfea61d6,956,onset,8.728245
23604,813,3d53bfea61d6,2871,onset,3.8316736
23605,814,3d53bfea61d6,2877,onset,5.604565
23606,815,3d53bfea61d6,2880,onset,22.88101
23607,816,3d53bfea61d6,2886,onset,1.4947873
23608,817,3d53bfea61d6,2889,onset,10.034594
23609,818,3d53bfea61d6,2892,onset,24.333603
23610,819,3d53bfea61d6,4825,onset,8.301606
23611,820,3d53bfea61d6,2898,onset,4.9347105
23612,821,3d53bfea61d6,2901,onset,10.511742
23613,822,3d53bfea61d6,2904,onset,15.432455
23614,823,3d53bfea61d6,2907,onset,9.322654
23615,824,3d53bfea61d6,2910,onset,23.66772
23616,825,3d53bfea61d6,2919,onset,17.134092
23617,826,3d53bfea61d6,2922,onset,13.04365
23618,827,3d53bfea61d6,2925,onset,5.1081157
23619,828,3d53bfea61d6,2931,onset,27.89628
23620,829,3d53bfea61d6,2934,onset,31.444105
23621,830,3d53bfea61d6,2937,onset,29.854301
23622,831,3d53bfea61d6,2940,onset,26.8893
23623,832,3d53bfea61d6,2943,onset,28.788145
23624,833,3d53bfea61d6,2946,onset,49.203476
23625,834,3d53bfea61d6,2949,onset,48.978127
23626,835,3d53bfea61d6,2952,onset,48.94099
23627,836,3d53bfea61d6,2955,onset,48.892918
23628,837,3d53bfea61d6,2958,onset,42.3603
23629,838,3d53bfea61d6,2961,onset,0.8223619
23630,839,3d53bfea61d6,2964,onset,0.9627005
23631,840,3d53bfea61d6,2967,onset,8.174943
23632,841,3d53bfea61d6,2970,onset,44.121624
23633,842,3d53bfea61d6,2973,onset,44.045338
23634,843,3d53bfea61d6,2976,onset,44.071888
23635,844,3d53bfea61d6,2979,onset,44.024075
23636,845,3d53bfea61d6,2982,onset,27.998274
23637,846,3d53bfea61d6,2985,onset,28.211458
23638,847,3d53bfea61d6,2988,onset,26.361643
23639,848,3d53bfea61d6,2991,onset,23.460861
23640,849,3d53bfea61d6,2994,onset,37.360764
23641,850,3d53bfea61d6,2997,onset,41.050255
23642,851,3d53bfea61d6,3000,onset,15.162565
23643,852,3d53bfea61d6,3003,onset,12.702779
23644,853,3d53bfea61d6,3006,onset,30.700966
23645,854,3d53bfea61d6,3009,onset,30.62391
23646,855,3d53bfea61d6,3012,onset,31.434774
23647,856,3d53bfea61d6,3015,onset,34.31825
23648,857,3d53bfea61d6,3018,onset,34.32678
23649,858,3d53bfea61d6,3021,onset,37.969276
23650,859,3d53bfea61d6,3024,onset,22.882399
23651,860,3d53bfea61d6,3027,onset,30.006124
23652,861,3d53bfea61d6,3030,onset,38.342678
23653,862,3d53bfea61d6,3033,onset,34.82705
23654,863,3d53bfea61d6,3036,onset,33.09667
23655,864,3d53bfea61d6,3039,onset,33.25419
23656,865,3d53bfea61d6,3042,onset,42.801205
23657,866,3d53bfea61d6,3045,onset,25.120415
23658,867,3d53bfea61d6,3048,onset,36.67876
23659,868,3d53bfea61d6,3051,onset,26.57037
23660,869,3d53bfea61d6,3054,onset,6.053872
23661,870,3d53bfea61d6,3057,onset,35.735123
23662,871,3d53bfea61d6,3060,onset,35.857304
23663,872,3d53bfea61d6,3063,onset,26.250307
23664,873,3d53bfea61d6,3066,onset,22.657564
23665,874,3d53bfea61d6,3069,onset,5.9816713
23666,875,3d53bfea61d6,3072,onset,5.2145104
23667,876,3d53bfea61d6,3075,onset,21.169365
23668,877,3d53bfea61d6,3078,onset,6.0197835
23669,878,3d53bfea61d6,3081,onset,34.0949
23670,879,3d53bfea61d6,3084,onset,21.053715
23671,880,3d53bfea61d6,3087,onset,17.084314
23672,881,3d53bfea61d6,3090,onset,36.46164
23673,882,3d53bfea61d6,1031,onset,1.2983037
23674,883,3d53bfea61d6,3096,onset,36.72043
23675,884,3d53bfea61d6,3102,onset,6.76685
23676,885,3d53bfea61d6,3105,onset,10.572064
23677,886,3d53bfea61d6,112924,onset,13.565346
23678,887,3d53bfea61d6,1037,onset,4.10703
23679,888,3d53bfea61d6,3114,onset,21.5065
23680,889,3d53bfea61d6,3117,onset,27.250675
23681,890,3d53bfea61d6,3123,onset,3.9396644
23682,891,3d53bfea61d6,3126,onset,5.977775
23683,892,3d53bfea61d6,3129,onset,4.455599
23684,893,3d53bfea61d6,3132,onset,6.989021
23685,894,3d53bfea61d6,78450,onset,22.76796
23686,895,3d53bfea61d6,108992,onset,0.6264778
23687,896,3d53bfea61d6,5245,onset,5.372364
23688,897,3d53bfea61d6,3150,onset,6.2869
23689,898,3d53bfea61d6,3153,onset,3.408104
23690,899,3d53bfea61d6,3159,onset,10.990403
23691,900,3d53bfea61d6,1056,onset,1.6304308
23692,901,3d53bfea61d6,3180,onset,11.563965
23693,902,3d53bfea61d6,3183,onset,12.966864
23694,903,3d53bfea61d6,3186,onset,4.9348316
23695,904,3d53bfea61d6,3189,onset,9.294768
23696,905,3d53bfea61d6,1064,onset,2.1220937
23697,906,3d53bfea61d6,3195,onset,19.881958
23698,907,3d53bfea61d6,3201,onset,49.258255
23699,908,3d53bfea61d6,3204,onset,49.468594
23700,909,3d53bfea61d6,3207,onset,33.032776
23701,910,3d53bfea61d6,3210,onset,41.79896
23702,911,3d53bfea61d6,3213,onset,7.036156
23703,912,3d53bfea61d6,3216,onset,17.515682
23704,913,3d53bfea61d6,3219,onset,30.440495
23705,914,3d53bfea61d6,3222,onset,46.51352
23706,915,3d53bfea61d6,3225,onset,9.255255
23707,916,3d53bfea61d6,3228,onset,9.057655
23708,917,3d53bfea61d6,3231,onset,11.452068
23709,918,3d53bfea61d6,3234,onset,12.145726
23710,919,3d53bfea61d6,3237,onset,6.866604
23711,920,3d53bfea61d6,3240,onset,8.209262
23712,921,3d53bfea61d6,3243,onset,46.508038
23713,922,3d53bfea61d6,3246,onset,46.50753
23714,923,3d53bfea61d6,3249,onset,12.579671
23715,924,3d53bfea61d6,3255,onset,12.03138
23716,925,3d53bfea61d6,3258,onset,8.776526
23717,926,3d53bfea61d6,3261,onset,4.25929
23718,927,3d53bfea61d6,3267,onset,29.702662
23719,928,3d53bfea61d6,3270,onset,49.920464
23720,929,3d53bfea61d6,3273,onset,49.557037
23721,930,3d53bfea61d6,3276,onset,41.296963
23722,931,3d53bfea61d6,3279,onset,41.228424
23723,932,3d53bfea61d6,3282,onset,42.08833
23724,933,3d53bfea61d6,3285,onset,30.368755
23725,934,3d53bfea61d6,3288,onset,20.811153
23726,935,3d53bfea61d6,3291,onset,28.370697
23727,936,3d53bfea61d6,3294,onset,43.77449
23728,937,3d53bfea61d6,3297,onset,43.60903
23729,938,3d53bfea61d6,3300,onset,43.50375
23730,939,3d53bfea61d6,3303,onset,43.487453
23731,940,3d53bfea61d6,3306,onset,43.157936
23732,941,3d53bfea61d6,3309,onset,13.569323
23733,942,3d53bfea61d6,3312,onset,24.307878
23734,943,3d53bfea61d6,3315,onset,24.428726
23735,944,3d53bfea61d6,3318,onset,26.496277
23736,945,3d53bfea61d6,3321,onset,39.60697
23737,946,3d53bfea61d6,3324,onset,40.83324
23738,947,3d53bfea61d6,3327,onset,31.652866
23739,948,3d53bfea61d6,3330,onset,35.51848
23740,949,3d53bfea61d6,3333,onset,37.015068
23741,950,3d53bfea61d6,3336,onset,38.12506
23742,951,3d53bfea61d6,3339,onset,45.874287
23743,952,3d53bfea61d6,3342,onset,48.794537
23744,953,3d53bfea61d6,3345,onset,39.66963
23745,954,3d53bfea61d6,3348,onset,35.042324
23746,955,3d53bfea61d6,3351,onset,27.539375
23747,956,3d53bfea61d6,3354,onset,32.502804
23748,957,3d53bfea61d6,3357,onset,40.7616
23749,958,3d53bfea61d6,3360,onset,36.778263
23750,959,3d53bfea61d6,3366,onset,11.880309
23751,960,3d53bfea61d6,3369,onset,11.881791
23752,961,3d53bfea61d6,3372,onset,23.692331
23753,962,3d53bfea61d6,3375,onset,38.3724
23754,963,3d53bfea61d6,3378,onset,38.156815
23755,964,3d53bfea61d6,3381,onset,33.166523
23756,965,3d53bfea61d6,1128,onset,0.29776654
23757,966,3d53bfea61d6,3387,onset,27.076853
23758,967,3d53bfea61d6,3390,onset,4.998429
23759,968,3d53bfea61d6,3393,onset,18.398296
23760,969,3d53bfea61d6,3396,onset,15.028752
23761,970,3d53bfea61d6,3402,onset,11.688842
23762,971,3d53bfea61d6,3405,onset,14.008495
23763,972,3d53bfea61d6,3408,onset,14.410145
23764,973,3d53bfea61d6,180783,onset,4.7001367
23765,974,3d53bfea61d6,3414,onset,6.130074
23766,975,3d53bfea61d6,2278,onset,3.8647199
23767,976,3d53bfea61d6,3420,onset,19.911812
23768,977,3d53bfea61d6,162164,onset,16.538668
23769,978,3d53bfea61d6,3432,onset,4.870234
23770,979,3d53bfea61d6,5725,onset,9.162282
23771,980,3d53bfea61d6,1146,onset,2.0048115
23772,981,3d53bfea61d6,3441,onset,7.322357
23773,982,3d53bfea61d6,3444,onset,4.93225
23774,983,3d53bfea61d6,3450,onset,6.1836348
23775,984,3d53bfea61d6,3456,onset,27.901844
23776,985,3d53bfea61d6,2306,onset,3.4437592
23777,986,3d53bfea61d6,2310,onset,2.0933719
23778,987,3d53bfea61d6,17340,onset,14.194413
23779,988,3d53bfea61d6,2314,onset,1.8987314
23780,989,3d53bfea61d6,3474,onset,7.2615485
23781,990,3d53bfea61d6,3477,onset,7.2979865
23782,991,3d53bfea61d6,3480,onset,5.3078113
23783,992,3d53bfea61d6,3483,onset,8.1029005
23784,993,3d53bfea61d6,6972,onset,10.792642
23785,994,3d53bfea61d6,3489,onset,11.533653
23786,995,3d53bfea61d6,3492,onset,8.916417
23787,996,3d53bfea61d6,1165,onset,1.5687757
23788,997,3d53bfea61d6,3498,onset,8.369836
23789,998,3d53bfea61d6,3501,onset,18.580143
23790,999,3d53bfea61d6,3504,onset,6.3747416
23791,1000,3d53bfea61d6,3507,onset,18.170965
23792,1001,3d53bfea61d6,3513,onset,2.5987103
23793,1002,3d53bfea61d6,3516,onset,2.3275049
23794,1003,3d53bfea61d6,5870,onset,7.592203
23795,1004,3d53bfea61d6,5875,onset,13.243408
23796,1005,3d53bfea61d6,3528,onset,7.9876394
23797,1006,3d53bfea61d6,3531,onset,29.459066
23798,1007,3d53bfea61d6,3534,onset,24.855488
23799,1008,3d53bfea61d6,3537,onset,14.683247
23800,1009,3d53bfea61d6,3540,onset,8.850805
23801,1010,3d53bfea61d6,3543,onset,15.228802
23802,1011,3d53bfea61d6,3549,onset,5.9675827
23803,1012,3d53bfea61d6,3552,onset,5.794905
23804,1013,3d53bfea61d6,3555,onset,15.490697
23805,1014,3d53bfea61d6,3558,onset,15.756993
23806,1015,3d53bfea61d6,3561,onset,7.4876475
23807,1016,3d53bfea61d6,3567,onset,11.548533
23808,1017,3d53bfea61d6,3573,onset,29.999332
23809,1018,3d53bfea61d6,3576,onset,31.75254
23810,1019,3d53bfea61d6,3579,onset,36.069168
23811,1020,3d53bfea61d6,3582,onset,0.889529
23812,1021,3d53bfea61d6,3585,onset,32.995674
23813,1022,3d53bfea61d6,3588,onset,32.976208
